URL,XPath 1,XPath 2,XPath 3,XPath 4,XPath 5,XPath 6,XPath 7,XPath 8,XPath 9,XPath 10
https://www.powerball.com/draw-result?gc=powerball&date=2018-03-28,6,8,26,52,53,21,$40 Million,None,None,NJ
https://www.powerball.com/draw-result?gc=powerball&date=2018-03-31,8,24,52,55,61,21,$50 Million,None,OH,CA (2)
https://www.powerball.com/draw-result?gc=powerball&date=2018-04-04,8,24,42,54,64,24,$60 Million,None,None,"CA, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2018-04-07,2,17,20,38,39,20,$75 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-04-11,16,18,27,55,67,18,$90 Million,None,None,IA
https://www.powerball.com/draw-result?gc=powerball&date=2018-04-14,17,19,26,61,62,15,$108 Million,None,None,FL
https://www.powerball.com/draw-result?gc=powerball&date=2018-04-18,9,10,12,17,23,9,$124 Million,None,"FL, GA","NE, NY, OK"
https://www.powerball.com/draw-result?gc=powerball&date=2018-04-21,40,50,54,62,69,19,$143 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-04-25,17,18,39,56,64,12,$159 Million,None,None,FL (2)
https://www.powerball.com/draw-result?gc=powerball&date=2018-04-28,20,22,28,45,50,8,$178 Million,None,None,MI
https://www.powerball.com/draw-result?gc=powerball&date=2018-05-02,5,14,31,40,50,6,$195 Million,None,None,"CT, DE, VA"
https://www.powerball.com/draw-result?gc=powerball&date=2018-05-05,14,29,36,57,61,17,$215 Million,None,WY,MO
https://www.powerball.com/draw-result?gc=powerball&date=2018-05-09,11,16,38,50,69,19,$235 Million,None,None,IL
https://www.powerball.com/draw-result?gc=powerball&date=2018-05-12,22,42,45,55,56,14,$258 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-05-16,17,19,21,22,51,19,$280 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-05-19,3,6,9,17,56,25,$315 Million,NJ,None,"FL (2), MN, NY, TX"
https://www.powerball.com/draw-result?gc=powerball&date=2018-05-23,20,54,56,61,64,7,$40 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-05-26,1,21,31,45,49,21,$50 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-05-30,17,23,26,46,68,20,$60 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-06-02,23,25,37,44,64,7,$74 Million,None,FL,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-06-06,23,28,41,53,56,14,$88 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-06-09,6,10,15,25,36,14,$105 Million,None,ID,"IN, MN"
https://www.powerball.com/draw-result?gc=powerball&date=2018-06-13,13,20,38,45,55,1,$121 Million,None,None,IN
https://www.powerball.com/draw-result?gc=powerball&date=2018-06-16,9,45,57,58,65,9,$136 Million,None,TN,"NJ, PR, WI"
https://www.powerball.com/draw-result?gc=powerball&date=2018-06-20,4,14,23,27,56,13,$150 Million,OR,TX,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-06-23,16,29,43,45,56,25,$40 Million,None,LA,"LA, NE, TX"
https://www.powerball.com/draw-result?gc=powerball&date=2018-06-27,7,28,37,62,63,15,$50 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-06-30,3,9,20,42,61,24,$60 Million,None,None,TN
https://www.powerball.com/draw-result?gc=powerball&date=2018-07-04,4,7,15,41,44,10,$70 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-07-07,1,10,43,45,64,22,$80 Million,None,PR,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-07-11,19,21,27,46,47,7,$90 Million,None,WV,"MN, NH"
https://www.powerball.com/draw-result?gc=powerball&date=2018-07-14,22,41,42,49,67,11,$100 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2018-07-18,1,10,27,28,36,12,$113 Million,None,None,FL
https://www.powerball.com/draw-result?gc=powerball&date=2018-07-21,9,23,56,58,68,1,$132 Million,None,None,NE
https://www.powerball.com/draw-result?gc=powerball&date=2018-07-25,2,18,41,44,64,26,$150 Million,None,None,FL
https://www.powerball.com/draw-result?gc=powerball&date=2018-07-28,22,27,46,56,65,13,$169 Million,None,None,PA
https://www.powerball.com/draw-result?gc=powerball&date=2018-08-01,5,22,32,38,58,26,$185 Million,None,None,"CA, VT"
https://www.powerball.com/draw-result?gc=powerball&date=2018-08-04,3,11,38,44,58,2,$206 Million,None,None,FL (2)
https://www.powerball.com/draw-result?gc=powerball&date=2018-08-08,10,21,30,43,63,17,$226 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-08-11,5,43,56,62,68,24,$246 Million,NY,FL,GA
https://www.powerball.com/draw-result?gc=powerball&date=2018-08-15,12,15,28,47,48,16,$40 Million,None,None,"TX, WA, WI"
https://www.powerball.com/draw-result?gc=powerball&date=2018-08-18,24,34,52,61,67,16,$50 Million,None,TN,FL
https://www.powerball.com/draw-result?gc=powerball&date=2018-08-22,1,7,45,47,69,13,$60 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-08-25,20,25,54,57,63,8,$70 Million,None,None,LA
https://www.powerball.com/draw-result?gc=powerball&date=2018-08-29,25,41,53,57,67,12,$80 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-09-01,11,54,55,61,66,9,$90 Million,None,None,NY
https://www.powerball.com/draw-result?gc=powerball&date=2018-09-05,6,15,50,59,60,13,$100 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-09-08,3,13,20,32,33,21,$118 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-09-12,6,28,48,63,64,24,$132 Million,None,TX,CA
https://www.powerball.com/draw-result?gc=powerball&date=2018-09-15,2,18,19,24,34,3,$148 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2018-09-19,4,39,48,50,51,11,$161 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-09-22,24,61,63,64,69,18,$179 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-09-26,1,2,7,30,50,8,$195 Million,None,None,IL
https://www.powerball.com/draw-result?gc=powerball&date=2018-09-29,9,17,34,59,64,22,$213 Million,None,NC,MD
https://www.powerball.com/draw-result?gc=powerball&date=2018-10-03,41,53,59,63,66,3,$232 Million,None,None,MI
https://www.powerball.com/draw-result?gc=powerball&date=2018-10-06,1,22,27,53,67,15,$262 Million,None,PA,"FL, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2018-10-10,8,23,27,42,60,7,$288 Million,None,None,"IL, KS, MO"
https://www.powerball.com/draw-result?gc=powerball&date=2018-10-13,11,14,32,43,65,15,$320 Million,None,None,"MI, NE"
https://www.powerball.com/draw-result?gc=powerball&date=2018-10-17,3,57,64,68,69,15,$378 Million,None,FL,"KY, MA, NJ"
https://www.powerball.com/draw-result?gc=powerball&date=2018-10-20,16,54,57,62,69,23,$477 Million,None,"FL, TN","AZ, CT, IN, MI, MO, NJ, WA"
https://www.powerball.com/draw-result?gc=powerball&date=2018-10-24,3,21,45,53,56,22,$603 Million,None,None,"AZ, FL, KY, NJ, NY, OR, WI"
https://www.powerball.com/draw-result?gc=powerball&date=2018-10-27,8,12,13,19,27,4,$688 Million,"IA, NY","FL, TX","CA (2), CO, FL, KY, NC, NJ (2), NY (2), OH, TX (2)"
https://www.powerball.com/draw-result?gc=powerball&date=2018-10-31,7,25,39,40,47,20,$40 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-11-03,15,21,24,32,65,11,$58 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-11-07,26,28,34,42,50,25,$73 Million,None,TN,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-11-10,5,29,34,53,57,24,$90 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-11-14,7,42,49,62,69,23,$106 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-11-17,6,8,20,52,68,5,$124 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-11-21,7,14,23,38,55,18,$140 Million,None,None,"AZ, ID, NE"
https://www.powerball.com/draw-result?gc=powerball&date=2018-11-24,11,33,51,56,58,18,$153 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-11-28,4,19,59,68,69,21,$167 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2018-12-01,10,11,47,55,58,26,$184 Million,None,LA,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-12-05,9,11,36,37,38,11,$199 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-12-08,14,32,34,46,61,10,$212 Million,None,None,PA
https://www.powerball.com/draw-result?gc=powerball&date=2018-12-12,4,9,21,29,64,26,$228 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2018-12-15,8,38,43,52,55,17,$245 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2018-12-19,15,29,31,37,43,16,$262 Million,None,None,"MI, WA"
https://www.powerball.com/draw-result?gc=powerball&date=2018-12-22,21,28,30,40,59,26,$277 Million,None,None,FL
https://www.powerball.com/draw-result?gc=powerball&date=2018-12-26,5,25,38,52,67,24,$298 Million,NY,None,"FL, IL, WI"
https://www.powerball.com/draw-result?gc=powerball&date=2018-12-29,12,42,51,53,62,25,$40 Million,None,None,"KS, VA (2)"
https://www.powerball.com/draw-result?gc=powerball&date=2019-01-02,8,12,42,46,56,12,$55 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2019-01-05,3,7,15,27,69,19,$68 Million,None,PR,VA
https://www.powerball.com/draw-result?gc=powerball&date=2019-01-09,6,19,37,49,59,22,$82 Million,None,None,"FL, WV"
https://www.powerball.com/draw-result?gc=powerball&date=2019-01-12,7,36,48,57,58,24,$98 Million,None,MI,"ND, OK"
https://www.powerball.com/draw-result?gc=powerball&date=2019-01-16,14,29,31,56,61,1,$113 Million,None,None,TX
https://www.powerball.com/draw-result?gc=powerball&date=2019-01-19,5,8,41,65,66,20,$131 Million,None,None,NJ
https://www.powerball.com/draw-result?gc=powerball&date=2019-01-23,23,25,47,48,50,24,$144 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2019-01-26,8,12,20,21,32,10,$159 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-01-30,2,12,16,29,54,6,$174 Million,None,None,AZ
https://www.powerball.com/draw-result?gc=powerball&date=2019-02-02,10,17,18,43,65,13,$190 Million,None,NC,"NM, WI"
https://www.powerball.com/draw-result?gc=powerball&date=2019-02-06,5,13,28,38,63,21,$206 Million,None,NC,CA
https://www.powerball.com/draw-result?gc=powerball&date=2019-02-09,1,2,3,7,39,25,$224 Million,None,IA,"FL, IL, TX"
https://www.powerball.com/draw-result?gc=powerball&date=2019-02-13,2,8,14,24,69,26,$241 Million,None,None,"CA (2), FL"
https://www.powerball.com/draw-result?gc=powerball&date=2019-02-16,29,30,41,48,64,1,$262 Million,None,VA,NJ
https://www.powerball.com/draw-result?gc=powerball&date=2019-02-20,27,49,50,51,52,2,$280 Million,None,None,MD
https://www.powerball.com/draw-result?gc=powerball&date=2019-02-23,4,6,14,20,32,13,$302 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-02-27,21,31,42,49,59,23,$324 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2019-03-02,1,19,25,27,68,21,$356 Million,None,None,"DE, OH"
https://www.powerball.com/draw-result?gc=powerball&date=2019-03-06,6,10,21,35,46,23,$382 Million,None,PR,"NE, TX"
https://www.powerball.com/draw-result?gc=powerball&date=2019-03-09,5,6,45,55,59,14,$411 Million,None,None,"IN, MD"
https://www.powerball.com/draw-result?gc=powerball&date=2019-03-13,18,36,45,47,69,14,$448 Million,None,FL,NY (2)
https://www.powerball.com/draw-result?gc=powerball&date=2019-03-16,30,34,39,53,67,11,$492 Million,None,ND,"NJ, PA"
https://www.powerball.com/draw-result?gc=powerball&date=2019-03-20,10,14,50,53,63,21,$562 Million,None,SC (2),"FL, KY, NJ, SC"
https://www.powerball.com/draw-result?gc=powerball&date=2019-03-23,24,25,52,60,66,5,$639 Million,None,"FL, WI","FL, IL, NC, ND, NH, NY (2), SC"
https://www.powerball.com/draw-result?gc=powerball&date=2019-03-27,16,20,37,44,62,12,$768 Million,WI,"KS, MN","AZ, CA (2), IN, MO, NJ, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2019-03-30,21,52,54,64,68,4,$40 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-04-03,16,19,25,32,49,18,$54 Million,None,None,"LA, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2019-04-06,15,33,43,59,60,8,$71 Million,None,None,IL
https://www.powerball.com/draw-result?gc=powerball&date=2019-04-10,12,21,23,39,67,6,$85 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-04-13,4,17,26,32,49,10,$104 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-04-17,1,15,17,46,66,15,$120 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-04-20,3,27,30,63,65,1,$135 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-04-24,6,32,35,36,65,4,$149 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-04-27,2,29,41,45,62,6,$166 Million,None,VI,"NC, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2019-05-01,5,23,28,56,66,17,$182 Million,None,None,IN
https://www.powerball.com/draw-result?gc=powerball&date=2019-05-04,6,16,23,30,61,2,$200 Million,None,FL,NJ
https://www.powerball.com/draw-result?gc=powerball&date=2019-05-08,1,45,53,64,66,3,$216 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-05-11,6,8,9,37,40,26,$233 Million,None,SC,"MO, TN, TX"
https://www.powerball.com/draw-result?gc=powerball&date=2019-05-15,7,17,33,61,68,4,$250 Million,None,IA,FL
https://www.powerball.com/draw-result?gc=powerball&date=2019-05-18,2,10,25,66,67,26,$269 Million,None,None,FL (2)
https://www.powerball.com/draw-result?gc=powerball&date=2019-05-22,7,10,20,44,57,3,$288 Million,None,PA,CA
https://www.powerball.com/draw-result?gc=powerball&date=2019-05-25,1,2,39,43,66,2,$307 Million,None,FL,"FL, NJ"
https://www.powerball.com/draw-result?gc=powerball&date=2019-05-29,3,32,34,42,61,7,$327 Million,None,None,"GA, TX"
https://www.powerball.com/draw-result?gc=powerball&date=2019-06-01,6,15,34,45,52,8,$345 Million,NC,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-06-05,17,23,28,34,38,8,$40 Million,None,PA,NH
https://www.powerball.com/draw-result?gc=powerball&date=2019-06-08,9,13,42,48,60,18,$54 Million,None,None,"KY, SC"
https://www.powerball.com/draw-result?gc=powerball&date=2019-06-12,5,35,38,42,57,13,$66 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2019-06-15,8,11,14,16,49,14,$80 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-06-19,4,18,21,26,38,1,$94 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-06-22,3,6,11,14,66,21,$109 Million,None,None,"LA, MI, WI"
https://www.powerball.com/draw-result?gc=powerball&date=2019-06-26,1,5,16,22,54,24,$123 Million,None,None,KY
https://www.powerball.com/draw-result?gc=powerball&date=2019-06-29,13,17,24,59,62,8,$136 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-07-03,40,43,45,50,61,25,$150 Million,None,SC,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-07-06,4,8,23,46,65,1,$165 Million,None,None,MA
https://www.powerball.com/draw-result?gc=powerball&date=2019-07-10,7,9,26,44,68,3,$178 Million,None,None,OH
https://www.powerball.com/draw-result?gc=powerball&date=2019-07-13,13,23,32,35,68,21,$198 Million,TN,None,"CA, NC"
https://www.powerball.com/draw-result?gc=powerball&date=2019-07-17,19,43,47,60,68,10,$40 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-07-20,5,26,36,64,69,19,$52 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2019-07-24,22,29,35,53,56,13,$63 Million,None,None,AZ
https://www.powerball.com/draw-result?gc=powerball&date=2019-07-27,1,19,31,48,61,6,$76 Million,None,None,"CO, OK, VA"
https://www.powerball.com/draw-result?gc=powerball&date=2019-07-31,14,37,47,55,67,6,$88 Million,None,FL,WY
https://www.powerball.com/draw-result?gc=powerball&date=2019-08-03,3,6,45,66,68,13,$100 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-08-07,8,32,47,53,59,3,$113 Million,None,GA,TN
https://www.powerball.com/draw-result?gc=powerball&date=2019-08-10,35,41,44,58,59,3,$124 Million,None,None,WI
https://www.powerball.com/draw-result?gc=powerball&date=2019-08-14,10,13,30,51,69,10,$138 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-08-17,18,21,24,30,60,20,$148 Million,NY,None,"CO, NE, OH"
https://www.powerball.com/draw-result?gc=powerball&date=2019-08-21,12,21,22,29,32,21,$40 Million,None,None,NE
https://www.powerball.com/draw-result?gc=powerball&date=2019-08-24,5,12,20,21,47,1,$50 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-08-28,9,32,37,41,56,14,$60 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-08-31,14,41,50,56,57,18,$70 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-09-04,4,8,30,52,59,2,$80 Million,NY,None,VA
https://www.powerball.com/draw-result?gc=powerball&date=2019-09-07,11,20,41,42,56,6,$40 Million,None,FL,"CA, LA, WA"
https://www.powerball.com/draw-result?gc=powerball&date=2019-09-11,6,17,24,53,57,3,$50 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-09-14,11,27,31,36,67,11,$60 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-09-18,14,19,39,47,51,15,$70 Million,None,None,AZ
https://www.powerball.com/draw-result?gc=powerball&date=2019-09-21,1,9,22,36,68,22,$80 Million,MI,None,KY
https://www.powerball.com/draw-result?gc=powerball&date=2019-09-25,37,43,44,45,53,25,$40 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-09-28,15,23,34,51,55,4,$50 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-10-02,4,8,10,43,53,7,$60 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-10-05,6,14,36,51,54,4,$70 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-10-09,5,18,33,43,65,2,$80 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-10-12,12,29,34,53,65,23,$90 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-10-16,1,5,25,63,67,3,$100 Million,None,None,OH
https://www.powerball.com/draw-result?gc=powerball&date=2019-10-19,14,27,29,59,65,12,$110 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-10-23,5,12,50,61,69,23,$120 Million,None,FL,IL
https://www.powerball.com/draw-result?gc=powerball&date=2019-10-26,3,20,48,54,59,4,$130 Million,None,LA,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-10-30,19,22,52,56,67,21,$140 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-11-02,3,23,32,37,58,22,$150 Million,CA,None,VA
https://www.powerball.com/draw-result?gc=powerball&date=2019-11-06,15,28,46,62,64,17,$40 Million,None,MT,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-11-09,14,17,35,38,60,25,$50 Million,None,OH,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-11-13,23,26,27,28,66,11,$60 Million,None,None,MD
https://www.powerball.com/draw-result?gc=powerball&date=2019-11-16,14,22,26,55,63,26,$70 Million,None,None,"FL, MA"
https://www.powerball.com/draw-result?gc=powerball&date=2019-11-20,7,15,39,40,57,12,$80 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-11-23,28,35,38,61,66,23,$90 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-11-27,15,26,37,53,55,21,$100 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-11-30,15,35,42,63,68,18,$110 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-12-04,8,27,44,51,61,14,$120 Million,None,"NY, VT",FL
https://www.powerball.com/draw-result?gc=powerball&date=2019-12-07,18,42,53,62,66,25,$130 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-12-11,24,29,42,44,63,10,$140 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2019-12-14,3,6,12,32,64,19,$150 Million,None,None,MD
https://www.powerball.com/draw-result?gc=powerball&date=2019-12-18,14,18,26,39,68,9,$160 Million,None,TX,"MD, MN"
https://www.powerball.com/draw-result?gc=powerball&date=2019-12-21,19,31,35,50,67,14,$173 Million,None,None,MN
https://www.powerball.com/draw-result?gc=powerball&date=2019-12-25,2,4,16,30,46,20,$189 Million,None,None,"GA, MI, NJ, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2019-12-28,20,23,39,59,60,18,$204 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-01-01,49,53,57,59,62,26,$222 Million,None,None,MO
https://www.powerball.com/draw-result?gc=powerball&date=2020-01-04,1,11,21,25,54,7,$240 Million,None,"CO, FL, WI",None
https://www.powerball.com/draw-result?gc=powerball&date=2020-01-08,2,4,7,43,56,22,$258 Million,None,None,WV
https://www.powerball.com/draw-result?gc=powerball&date=2020-01-11,3,21,23,31,59,3,$278 Million,None,CO,MA
https://www.powerball.com/draw-result?gc=powerball&date=2020-01-15,39,41,53,55,68,19,$298 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-01-18,20,24,38,56,68,18,$323 Million,None,None,PA
https://www.powerball.com/draw-result?gc=powerball&date=2020-01-22,11,33,44,59,67,8,$347 Million,None,None,"SC, VA"
https://www.powerball.com/draw-result?gc=powerball&date=2020-01-25,2,9,17,36,67,18,$367 Million,None,None,"MN, NC, TX"
https://www.powerball.com/draw-result?gc=powerball&date=2020-01-29,9,12,15,31,60,2,$397 Million,FL,None,"FL, OH, VA"
https://www.powerball.com/draw-result?gc=powerball&date=2020-02-01,12,33,54,57,60,13,$40 Million,None,None,IN
https://www.powerball.com/draw-result?gc=powerball&date=2020-02-05,23,30,35,41,57,2,$50 Million,None,NY,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-02-08,35,49,50,59,66,6,$60 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-02-12,14,47,54,55,68,25,$70 Million,MI,None,MO
https://www.powerball.com/draw-result?gc=powerball&date=2020-02-15,16,32,35,36,46,3,$40 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-02-19,10,12,15,19,56,19,$50 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2020-02-22,25,37,39,61,62,11,$60 Million,None,None,"CT, WI"
https://www.powerball.com/draw-result?gc=powerball&date=2020-02-26,8,27,29,36,47,24,$70 Million,None,None,NY
https://www.powerball.com/draw-result?gc=powerball&date=2020-02-29,24,44,46,50,51,13,$80 Million,None,None,IA
https://www.powerball.com/draw-result?gc=powerball&date=2020-03-04,18,43,58,60,68,14,$90 Million,None,None,FL
https://www.powerball.com/draw-result?gc=powerball&date=2020-03-07,7,15,21,33,62,23,$100 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-03-11,4,29,49,50,67,2,$110 Million,None,None,"FL (2), TX"
https://www.powerball.com/draw-result?gc=powerball&date=2020-03-14,9,23,26,30,32,8,$120 Million,None,None,CT
https://www.powerball.com/draw-result?gc=powerball&date=2020-03-18,15,27,44,59,63,8,$130 Million,None,None,WA
https://www.powerball.com/draw-result?gc=powerball&date=2020-03-21,2,23,40,59,69,13,$140 Million,None,None,FL
https://www.powerball.com/draw-result?gc=powerball&date=2020-03-25,5,9,27,39,42,16,$150 Million,None,"GA, OR",CO (2)
https://www.powerball.com/draw-result?gc=powerball&date=2020-03-28,7,40,48,55,66,11,$160 Million,None,None,NY
https://www.powerball.com/draw-result?gc=powerball&date=2020-04-01,33,35,45,48,60,16,$170 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-04-04,8,31,39,40,43,4,$180 Million,None,NC,AZ
https://www.powerball.com/draw-result?gc=powerball&date=2020-04-08,2,37,39,48,54,5,$190 Million,NJ,None,NC
https://www.powerball.com/draw-result?gc=powerball&date=2020-04-11,22,29,30,42,47,17,$20 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-04-15,10,12,33,36,41,2,$22 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2020-04-18,4,44,46,56,63,19,$24 Million,None,None,"CA, FL, OH"
https://www.powerball.com/draw-result?gc=powerball&date=2020-04-22,1,33,35,40,69,24,$30 Million,None,CO,CO
https://www.powerball.com/draw-result?gc=powerball&date=2020-04-25,1,3,21,47,57,18,$37 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-04-29,2,20,49,61,67,20,$44 Million,None,None,ND
https://www.powerball.com/draw-result?gc=powerball&date=2020-05-02,13,16,33,58,68,24,$53 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-05-06,7,8,35,50,65,20,$60 Million,None,NJ,MN
https://www.powerball.com/draw-result?gc=powerball&date=2020-05-09,12,18,42,48,65,19,$70 Million,None,SC,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-05-13,39,53,54,56,57,20,$78 Million,None,TX,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-05-16,8,12,26,39,42,11,$87 Million,None,None,DE
https://www.powerball.com/draw-result?gc=powerball&date=2020-05-20,18,34,40,42,50,9,$95 Million,None,None,PA
https://www.powerball.com/draw-result?gc=powerball&date=2020-05-23,2,8,18,21,23,16,$106 Million,None,PA,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-05-27,38,58,59,64,68,21,$116 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-05-30,13,32,41,58,60,14,$127 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-06-03,1,3,26,41,64,17,$136 Million,WV,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-06-06,1,17,38,68,69,18,$20 Million,None,IN,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-06-10,10,33,41,52,54,18,$22 Million,WI,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-06-13,2,12,32,50,65,5,$20 Million,None,TX,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-06-17,7,10,63,64,68,10,$22 Million,None,None,NY
https://www.powerball.com/draw-result?gc=powerball&date=2020-06-20,10,31,41,63,67,5,$26 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2020-06-24,15,22,27,33,46,23,$34 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-06-27,9,36,49,56,62,8,$43 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-07-01,15,28,52,53,63,18,$51 Million,None,None,FL
https://www.powerball.com/draw-result?gc=powerball&date=2020-07-04,16,21,27,60,61,6,$61 Million,None,None,NJ
https://www.powerball.com/draw-result?gc=powerball&date=2020-07-08,3,10,34,36,62,5,$69 Million,None,None,None
